Date,Adj Close,Close,High,Low,Open,Volume
2015-02-26,29.158422470092773,32.60499954223633,32.717498779296875,31.65250015258789,32.1974983215332,365150000
2015-02-27,28.720218658447266,32.1150016784668,32.64250183105469,32.060001373291016,32.5,248059200
2015-03-02,28.861068725585938,32.272499084472656,32.56999969482422,32.07500076293945,32.3125,192386800
2015-03-03,28.921432495117188,32.34000015258789,32.380001068115234,32.022499084472656,32.2400016784668,151265200
2015-03-04,28.73810386657715,32.1349983215332,32.38999938964844,32.08000183105469,32.275001525878906,126665200
2015-03-05,28.26189613342285,31.602500915527344,32.1875,31.440000534057617,32.14500045776367,226068400
2015-03-06,28.304365158081055,31.649999618530273,32.342498779296875,31.565000534057617,32.099998474121094,291368400
2015-03-09,28.425100326538086,31.78499984741211,32.39250183105469,31.264999389648438,31.989999771118164,354114000
2015-03-10,27.837099075317383,31.127500534057617,31.80500030517578,30.950000762939453,31.602500915527344,275426400
2015-03-11,27.32958984375,30.559999465942383,31.1924991607666,30.52750015258789,31.1875,275756000
2015-03-12,27.823688507080078,31.112499237060547,31.225000381469727,30.407499313354492,30.577499389648438,193450800
2015-03-13,27.63140869140625,30.897499084472656,31.350000381469727,30.645000457763672,31.100000381469727,207309200
2015-03-16,27.93547248840332,31.237499237060547,31.237499237060547,30.717500686645508,30.969999313354492,143497200
2015-03-17,28.402740478515625,31.760000228881836,31.829999923706055,31.412500381469727,31.475000381469727,204092400
2015-03-18,28.722448348999023,32.11750030517578,32.290000915527344,31.592500686645508,31.75,261083600
2015-03-19,28.505582809448242,31.875,32.3125,31.850000381469727,32.1875,183238000
2015-03-20,28.147869110107422,31.475000381469727,32.099998474121094,31.290000915527344,32.0625,274780400
2015-03-23,28.440753936767578,31.802499771118164,31.962499618530273,31.6299991607666,31.780000686645508,150838800
2015-03-24,28.324491500854492,31.672500610351562,32.0099983215332,31.639999389648438,31.8075008392334,131369200
2015-03-25,27.58446502685547,30.844999313354492,31.704999923706055,30.844999313354492,31.635000228881836,206620800
2015-03-26,27.776737213134766,31.059999465942383,31.219999313354492,30.649999618530273,30.690000534057617,190291600
2015-03-27,27.55539894104004,30.8125,31.174999237060547,30.727500915527344,31.142499923706055,158184800
2015-03-30,28.25294303894043,31.592500686645508,31.600000381469727,31.0,31.012500762939453,188398800
2015-03-31,27.819215774536133,31.107500076293945,31.622499465942383,31.09000015258789,31.522499084472656,168362400
2015-04-01,27.778972625732422,31.0625,31.280000686645508,30.774999618530273,31.204999923706055,162485600
2015-04-02,28.018199920654297,31.329999923706055,31.389999389648438,31.047500610351562,31.25749969482422,128880400
2015-04-06,28.47205352783203,31.837499618530273,31.877500534057617,31.082500457763672,31.11750030517578,148776000
2015-04-07,28.172460556030273,31.502500534057617,32.029998779296875,31.4950008392334,31.90999984741211,140049200
2015-04-08,28.080795288085938,31.399999618530273,31.600000381469727,31.24250030517578,31.462499618530273,149316800
2015-04-09,28.295427322387695,31.639999389648438,31.645000457763672,31.165000915527344,31.462499618530273,129936000
2015-04-10,28.416160583496094,31.774999618530273,31.802499771118164,31.315000534057617,31.487499237060547,160752000
2015-04-13,28.360260009765625,31.712499618530273,32.14250183105469,31.65250015258789,32.092498779296875,145460400
2015-04-14,28.237300872802734,31.575000762939453,31.822500228881836,31.477500915527344,31.75,102098400
2015-04-15,28.344608306884766,31.69499969482422,31.782499313354492,31.502500534057617,31.602500915527344,115881600
2015-04-16,28.208234786987305,31.542499542236328,31.774999618530273,31.52750015258789,31.56999969482422,113476000
2015-04-17,27.890756607055664,31.1875,31.53499984741211,31.114999771118164,31.387500762939453,207828000
2015-04-20,28.5279483795166,31.899999618530273,32.029998779296875,31.292499542236328,31.392499923706055,188217200
2015-04-21,28.373674392700195,31.727500915527344,32.04999923706055,31.667499542236328,32.025001525878906,129740400
2015-04-22,28.7559871673584,32.154998779296875,32.217498779296875,31.579999923706055,31.747499465942383,150618000
2015-04-23,28.99073600769043,32.41749954223633,32.60499954223633,32.03499984741211,32.07500076293945,183083600
2015-04-24,29.127119064331055,32.56999969482422,32.657501220703125,32.307498931884766,32.622501373291016,178103600
2015-04-27,29.6569881439209,33.162498474121094,33.282501220703125,32.787498474121094,33.07749938964844,387816800
2015-04-28,29.189722061157227,32.63999938964844,33.6349983215332,32.39250183105469,33.6150016784668,475696000
2015-04-29,28.76045799255371,32.15999984741211,32.897499084472656,32.07500076293945,32.540000915527344,253544400
2015-04-30,27.980188369750977,31.287500381469727,32.15999984741211,31.145000457763672,32.15999984741211,332781600
2015-05-01,28.829771041870117,32.23749923706055,32.532501220703125,31.325000762939453,31.524999618530273,234050400
2015-05-04,28.77387809753418,32.17499923706055,32.64250183105469,32.064998626708984,32.375,203953200
2015-05-05,28.125513076782227,31.450000762939453,32.11249923706055,31.44499969482422,32.037498474121094,197085600
2015-05-06,27.948896408081055,31.252500534057617,31.6875,30.84000015258789,31.639999389648438,288564000
2015-05-07,28.12175941467285,31.315000534057617,31.520000457763672,31.0049991607666,31.1924991607666,175763600
2015-05-08,28.65159797668457,31.905000686645508,31.905000686645508,31.52750015258789,31.670000076293945,222201600
2015-05-11,28.359745025634766,31.579999923706055,31.889999389648438,31.407499313354492,31.84749984741211,168143200
2015-05-12,28.25870132446289,31.467500686645508,31.719999313354492,31.204999923706055,31.399999618530273,192640000
2015-05-13,28.290136337280273,31.502500534057617,31.797500610351562,31.467500686645508,31.537500381469727,138776800
2015-05-14,28.950197219848633,32.23749923706055,32.23749923706055,31.790000915527344,31.852500915527344,180814000
2015-05-15,28.909780502319336,32.192501068115234,32.372501373291016,32.0525016784668,32.26750183105469,152832000
2015-05-18,29.22858428955078,32.54750061035156,32.68000030517578,32.09000015258789,32.095001220703125,203531600
2015-05-19,29.201635360717773,32.51750183105469,32.720001220703125,32.40999984741211,32.67250061035156,178532800
2015-05-20,29.199398040771484,32.51499938964844,32.744998931884766,32.334999084472656,32.5,145819600
2015-05-21,29.49799156188965,32.84749984741211,32.907501220703125,32.45750045776367,32.51750183105469,158921600
2015-05-22,29.75617218017578,33.1349983215332,33.24250030517578,32.849998474121094,32.900001525878906,182384000
2015-05-26,29.100605010986328,32.404998779296875,33.227500915527344,32.279998779296875,33.150001525878906,282790400
2015-05-27,29.6439208984375,33.0099983215332,33.064998626708984,32.51250076293945,32.584999084472656,183332800
2015-05-28,29.585538864135742,32.94499969482422,32.98749923706055,32.775001525878906,32.96500015258789,122933200
2015-05-29,29.248783111572266,32.56999969482422,32.86249923706055,32.474998474121094,32.807498931884766,203538000
2015-06-01,29.307153701782227,32.6349983215332,32.84749984741211,32.51250076293945,32.56999969482422,128451200
2015-06-02,29.17694664001465,32.4900016784668,32.665000915527344,32.33000183105469,32.46500015258789,134670400
2015-06-03,29.212867736816406,32.529998779296875,32.73500061035156,32.474998474121094,32.665000915527344,123934000
2015-06-04,29.042240142822266,32.34000015258789,32.64500045776367,32.227500915527344,32.39500045776367,153800400
2015-06-05,28.882837295532227,32.162498474121094,32.42250061035156,32.09000015258789,32.375,142507200
2015-06-08,28.692005157470703,31.950000762939453,32.3025016784668,31.707500457763672,32.224998474121094,210699200
2015-06-09,28.606698989868164,31.854999542236328,32.02000045776367,31.405000686645508,31.674999237060547,224301600
2015-06-10,28.934473037719727,32.220001220703125,32.334999084472656,31.962499618530273,31.979999542236328,156349200
2015-06-11,28.869365692138672,32.147499084472656,32.54499816894531,32.119998931884766,32.29499816894531,141563600
2015-06-12,28.55057144165039,31.792499542236328,32.08250045776367,31.77750015258789,32.04750061035156,147544800
2015-06-15,28.49444580078125,31.729999542236328,31.809999465942383,31.427499771118164,31.524999618530273,175955600
2015-06-16,28.647106170654297,31.899999618530273,31.962499618530273,31.592500686645508,31.75749969482422,125976400
2015-06-17,28.579753875732422,31.825000762939453,31.969999313354492,31.684999465942383,31.93000030517578,131672400
2015-06-18,28.7099666595459,31.969999313354492,32.07749938964844,31.80500030517578,31.8075008392334,141628800
2015-06-19,28.42259979248047,31.649999618530273,31.954999923706055,31.600000381469727,31.927499771118164,218867600
2015-06-22,28.64934730529785,31.90250015258789,32.01499938964844,31.770000457763672,31.872499465942383,136157200
2015-06-23,28.519140243530273,31.75749969482422,31.90250015258789,31.719999313354492,31.8700008392334,121075600
2015-06-24,28.761608123779297,32.02750015258789,32.45000076293945,31.780000686645508,31.802499771118164,221123600
2015-06-25,28.62465476989746,31.875,32.29999923706055,31.875,32.21500015258789,127752400
2015-06-26,28.456274032592773,31.6875,31.997499465942383,31.627500534057617,31.917499542236328,176267200
2015-06-29,27.95787239074707,31.13249969482422,31.61750030517578,31.1200008392334,31.364999771118164,196645600
2015-06-30,28.159927368164062,31.357500076293945,31.530000686645508,31.21500015258789,31.392499923706055,177482800
2015-07-01,28.42259979248047,31.649999618530273,31.735000610351562,31.497499465942383,31.725000381469727,120955200
2015-07-02,28.38667869567871,31.610000610351562,31.672500610351562,31.4424991607666,31.607500076293945,108844000
2015-07-06,28.287899017333984,31.5,31.5575008392334,31.212499618530273,31.235000610351562,112241600
2015-07-07,28.218299865722656,31.422500610351562,31.537500381469727,30.9424991607666,31.47249984741211,187787200
2015-07-08,27.51783561706543,30.642499923706055,31.15999984741211,30.635000228881836,31.1200008392334,243046400
2015-07-09,26.95656394958496,30.017499923706055,31.014999389648438,29.80500030517578,30.962499618530273,314380000
2015-07-10,27.677234649658203,30.81999969482422,30.962499618530273,30.302499771118164,30.485000610351562,245418000
2015-07-13,28.211563110351562,31.415000915527344,31.440000534057617,31.079999923706055,31.25749969482422,165762000
2015-07-14,28.200340270996094,31.40250015258789,31.592500686645508,31.260000228881836,31.510000228881836,127072400
2015-07-15,28.47199058532715,31.704999923706055,31.787500381469727,31.395000457763672,31.43000030517578,134596800
2015-07-16,28.851404190063477,32.127498626708984,32.14250183105469,31.837499618530273,31.934999465942383,144889600
2015-07-17,29.100605010986328,32.404998779296875,32.404998779296875,32.07749938964844,32.27000045776367,184658800
2015-07-20,29.650653839111328,33.01750183105469,33.24250030517578,32.67499923706055,32.74250030517578,235600800
2015-07-21,29.354305267333984,32.6875,33.22999954223633,32.58000183105469,33.212501525878906,307025600
2015-07-22,28.11277961730957,31.30500030517578,31.375,30.497499465942383,30.497499465942383,461802400
2015-07-23,28.099313735961914,31.290000915527344,31.772499084472656,31.264999389648438,31.549999237060547,203998000
2015-07-24,27.951135635375977,31.125,31.434999465942383,30.975000381469727,31.329999923706055,168649200
2015-07-27,27.562732696533203,30.6924991607666,30.90250015258789,30.530000686645508,30.772499084472656,177822000
2015-07-28,27.699687957763672,30.844999313354492,30.977500915527344,30.637500762939453,30.844999313354492,134472400
2015-07-29,27.612125396728516,30.747499465942383,30.875,30.5674991607666,30.787500381469727,148046800
2015-07-30,27.472936630249023,30.592500686645508,30.642499923706055,30.427499771118164,30.579999923706055,134513200
2015-07-31,27.232709884643555,30.325000762939453,30.65999984741211,30.227500915527344,30.649999618530273,171540000
2015-08-03,26.590621948242188,29.610000610351562,30.642499923706055,29.3799991607666,30.375,279904000
2015-08-04,25.73749351501465,28.65999984741211,29.424999237060547,28.3125,29.354999542236328,496554400
2015-08-05,25.908119201660156,28.850000381469727,29.360000610351562,28.024999618530273,28.237499237060547,397250400
2015-08-06,25.964502334594727,28.782499313354492,29.125,28.530000686645508,28.99250030517578,211612000
2015-08-07,26.05245590209961,28.8799991607666,29.0625,28.625,28.645000457763672,154681600
2015-08-10,26.999656677246094,29.93000030517578,29.997499465942383,29.13249969482422,29.13249969482422,219806400
2015-08-11,25.594642639160156,28.372499465942383,29.545000076293945,28.332500457763672,29.452499389648438,388331200
2015-08-12,25.98930549621582,28.809999465942383,28.854999542236328,27.407499313354492,28.13249969482422,404870000
2015-08-13,25.969011306762695,28.787500381469727,29.100000381469727,28.635000228881836,29.010000228881836,194143200
2015-08-14,26.15168571472168,28.989999771118164,29.077499389648438,28.502500534057617,28.579999923706055,171718000
2015-08-17,26.422313690185547,29.290000915527344,29.412500381469727,28.875,29.010000228881836,163538800
2015-08-18,26.273468017578125,29.125,29.360000610351562,29.002500534057617,29.107500076293945,138242800
2015-08-19,25.937437057495117,28.752500534057617,29.1299991607666,28.670000076293945,29.024999618530273,193146000
2015-08-20,25.40519905090332,28.162500381469727,28.587499618530273,27.907499313354492,28.520000457763672,274006400
2015-08-21,23.85134506225586,26.440000534057617,27.975000381469727,26.412500381469727,27.607500076293945,513102000
2015-08-24,23.255970001220703,25.780000686645508,27.200000762939453,23.0,23.717500686645508,648825200
2015-08-25,23.39578628540039,25.934999465942383,27.77750015258789,25.875,27.77750015258789,414406400
2015-08-26,24.737653732299805,27.422500610351562,27.47249984741211,26.262500762939453,26.772499084472656,387098400
2015-08-27,25.46609115600586,28.229999542236328,28.309999465942383,27.5049991607666,28.0575008392334,338464400
2015-08-28,25.54953956604004,28.322500228881836,28.327499389648438,27.885000228881836,28.042499542236328,212657600
2015-08-31,25.430007934570312,28.190000534057617,28.63249969482422,28.0,28.00749969482422,224917200
2015-09-01,24.29336929321289,26.93000030517578,27.969999313354492,26.84000015258789,27.537500381469727,307383600
2015-09-02,25.335285186767578,28.084999084472656,28.084999084472656,27.282499313354492,27.5575008392334,247555200
2015-09-03,24.891016006469727,27.592500686645508,28.19499969482422,27.510000228881836,28.122499465942383,212935600
2015-09-04,24.64293098449707,27.3174991607666,27.612499237060547,27.127500534057617,27.24250030517578,199985200
2015-09-08,25.328523635864258,28.077499389648438,28.139999389648438,27.579999923706055,27.9375,219374400
2015-09-09,24.841398239135742,27.537500381469727,28.5049991607666,27.4424991607666,28.440000534057617,340043200
2015-09-10,25.387165069580078,28.142499923706055,28.31999969482422,27.475000381469727,27.5674991607666,251571200
2015-09-11,25.75701904296875,28.552499771118164,28.552499771118164,27.940000534057617,27.947500228881836,199662000
2015-09-14,26.00509262084961,28.827499389648438,29.22249984741211,28.71500015258789,29.145000457763672,233453600
2015-09-15,26.223848342895508,29.06999969482422,29.13249969482422,28.604999542236328,28.982500076293945,173364800
2015-09-16,26.253170013427734,29.102500915527344,29.135000228881836,28.860000610351562,29.0625,148694000
2015-09-17,25.691617965698242,28.479999542236328,29.122499465942383,28.43000030517578,28.915000915527344,256450400
2015-09-18,25.585620880126953,28.362499237060547,28.575000762939453,27.967500686645508,28.052499771118164,297141200
2015-09-21,25.982542037963867,28.802499771118164,28.842500686645508,28.415000915527344,28.417499542236328,200888000
2015-09-22,25.57434844970703,28.350000381469727,28.545000076293945,28.1299991607666,28.344999313354492,201384800
2015-09-23,25.78182601928711,28.579999923706055,28.68000030517578,28.325000762939453,28.407499313354492,143026800
2015-09-24,25.935178756713867,28.75,28.875,28.092500686645508,28.3125,200878000
2015-09-25,25.869781494140625,28.677499771118164,29.172500610351562,28.5049991607666,29.110000610351562,224607600
2015-09-28,25.357845306396484,28.110000610351562,28.642499923706055,28.110000610351562,28.462499618530273,208436000
2015-09-29,24.5955753326416,27.264999389648438,28.377500534057617,26.96500015258789,28.207500457763672,293461600
2015-09-30,24.87522315979004,27.575000762939453,27.885000228881836,27.1825008392334,27.542499542236328,265892000
2015-10-01,24.712848663330078,27.395000457763672,27.405000686645508,26.827499389648438,27.267499923706055,255716400
2015-10-02,24.893264770507812,27.594999313354492,27.752500534057617,26.887500762939453,27.002500534057617,232079200
2015-10-05,24.983469009399414,27.69499969482422,27.842500686645508,27.267499923706055,27.469999313354492,208258800
2015-10-06,25.103002548217773,27.827499389648438,27.934999465942383,27.4424991607666,27.657499313354492,192787200
2015-10-07,24.983469009399414,27.69499969482422,27.9424991607666,27.352500915527344,27.934999465942383,187062400
2015-10-08,24.694808959960938,27.375,27.547500610351562,27.052499771118164,27.547500610351562,247918400
2015-10-09,25.285675048828125,28.030000686645508,28.06999969482422,27.372499465942383,27.5,211064400
2015-10-12,25.16840362548828,27.899999618530273,28.1875,27.860000610351562,28.1825008392334,121868800
2015-10-13,25.211254119873047,27.947500228881836,28.112499237060547,27.670000076293945,27.704999923706055,132197200
2015-10-14,24.854923248291016,27.552499771118164,27.8799991607666,27.389999389648438,27.822500228881836,177849600
2015-10-15,25.22703742980957,27.96500015258789,28.024999618530273,27.622499465942383,27.732500076293945,150694000
2015-10-16,25.0421085357666,27.760000228881836,28.0,27.63249969482422,27.94499969482422,156930400
2015-10-19,25.197723388671875,27.9325008392334,27.9375,27.52750015258789,27.700000762939453,119036800
2015-10-20,25.657785415649414,28.4424991607666,28.542499542236328,27.704999923706055,27.834999084472656,195871200
2015-10-21,25.655536651611328,28.440000534057617,28.895000457763672,28.424999237060547,28.5,167180800
2015-10-22,26.047941207885742,28.875,28.875,28.524999618530273,28.582500457763672,166616400
2015-10-23,26.85531234741211,29.770000457763672,29.8075008392334,29.082500457763672,29.174999237060547,237467600
2015-10-26,25.99833106994629,28.81999969482422,29.532499313354492,28.729999542236328,29.520000457763672,265335200
2015-10-27,25.83370018005371,28.637500762939453,29.135000228881836,28.497499465942383,28.850000381469727,279537600
2015-10-28,26.89815902709961,29.8174991607666,29.825000762939453,29.014999389648438,29.232500076293945,342205600
2015-10-29,27.18232536315918,30.13249969482422,30.172500610351562,29.5674991607666,29.674999237060547,204909200
2015-10-30,26.950037002563477,29.875,30.30500030517578,29.862499237060547,30.247499465942383,197461200
2015-11-02,27.32891273498535,30.295000076293945,30.34000015258789,29.90250015258789,30.200000762939453,128813200
2015-11-03,27.642393112182617,30.642499923706055,30.872499465942383,30.174999237060547,30.197500228881836,182076000
2015-11-04,27.513845443725586,30.5,30.954999923706055,30.405000686645508,30.782499313354492,179544400
2015-11-05,27.387004852294922,30.229999542236328,30.672500610351562,30.045000076293945,30.462499618530273,158210800
2015-11-06,27.418718338012695,30.264999389648438,30.452499389648438,30.155000686645508,30.27750015258789,132169200
2015-11-09,27.307737350463867,30.142499923706055,30.452499389648438,30.012500762939453,30.239999771118164,135485600
2015-11-10,26.44708251953125,29.1924991607666,29.517499923706055,29.014999389648438,29.225000381469727,236511600
2015-11-11,26.2976016998291,29.02750015258789,29.354999542236328,28.802499771118164,29.092500686645508,180872000
2015-11-12,26.20926856994629,28.93000030517578,29.204999923706055,28.912500381469727,29.065000534057617,130102400
2015-11-13,25.44373321533203,28.084999084472656,28.892499923706055,28.0674991607666,28.799999237060547,183249600
2015-11-16,25.860475540161133,28.545000076293945,28.559999465942383,27.75,27.844999313354492,152426800
2015-11-17,25.749496459960938,28.422500610351562,28.762500762939453,28.329999923706055,28.729999542236328,110467600
2015-11-18,26.564855575561523,29.322500228881836,29.372499465942383,28.875,28.940000534057617,186698800
2015-11-19,26.902326583862305,29.69499969482422,29.9375,29.190000534057617,29.40999984741211,173183200
2015-11-20,27.020097732543945,29.825000762939453,29.979999542236328,29.712499618530273,29.799999237060547,137148400
2015-11-23,26.669044494628906,29.4375,29.9325008392334,29.334999084472656,29.8174991607666,129930000
2015-11-24,26.924976348876953,29.719999313354492,29.837499618530273,29.280000686645508,29.332500457763672,171212800
2015-11-25,26.73245620727539,29.50749969482422,29.8075008392334,29.479999542236328,29.802499771118164,85553200
2015-11-27,26.682628631591797,29.452499389648438,29.602500915527344,29.399999618530273,29.572500228881836,52185600
2015-11-30,26.793611526489258,29.575000762939453,29.852500915527344,29.4375,29.497499465942383,156721200
2015-12-01,26.576173782348633,29.334999084472656,29.702499389648438,29.21500015258789,29.6875,139409600
2015-12-02,26.336097717285156,29.06999969482422,29.52750015258789,29.020000457763672,29.334999084472656,133546400
2015-12-03,26.09149932861328,28.799999237060547,29.197500228881836,28.55500030517578,29.137500762939453,166278000
2015-12-04,26.958948135375977,29.75749969482422,29.8125,28.77750015258789,28.822500228881836,231108000
2015-12-07,26.789079666137695,29.56999969482422,29.96500015258789,29.452499389648438,29.7450008392334,128336800
2015-12-08,26.77775764465332,29.5575008392334,29.649999618530273,29.21500015258789,29.3799991607666,137238000
2015-12-09,26.186616897583008,28.905000686645508,29.422500610351562,28.770000457763672,29.40999984741211,185445600
2015-12-10,26.31119155883789,29.042499542236328,29.235000610351562,28.877500534057617,29.010000228881836,116850800
2015-12-11,25.63398551940918,28.295000076293945,28.84749984741211,28.212499618530273,28.797500610351562,187544800
2015-12-14,25.475446701049805,28.1200008392334,28.170000076293945,27.447500228881836,28.045000076293945,257274800
2015-12-15,25.02473258972168,27.622499465942383,28.200000762939453,27.587499618530273,27.985000610351562,213292400
2015-12-16,25.21725082397461,27.834999084472656,27.997499465942383,27.200000762939453,27.767499923706055,224954000
2015-12-17,24.682737350463867,27.2450008392334,28.0625,27.2450008392334,28.0049991607666,179091200
2015-12-18,24.01459312438965,26.50749969482422,27.3799991607666,26.452499389648438,27.227500915527344,385813200
2015-12-21,24.309032440185547,26.832500457763672,26.842500686645508,26.392499923706055,26.81999969482422,190362400
2015-12-22,24.2863826751709,26.8075008392334,26.93000030517578,26.612499237060547,26.850000381469727,131157600
2015-12-23,24.598934173583984,27.15250015258789,27.212499618530273,26.799999237060547,26.8174991607666,130629600
2015-12-24,24.467567443847656,27.00749969482422,27.25,26.987499237060547,27.25,54281600
2015-12-28,24.193523406982422,26.704999923706055,26.922500610351562,26.545000076293945,26.897499084472656,106816800
2015-12-29,24.62838363647461,27.184999465942383,27.357500076293945,26.71500015258789,26.739999771118164,123724800
2015-12-30,24.306766510009766,26.829999923706055,27.174999237060547,26.795000076293945,27.145000457763672,100855200
2015-12-31,23.84019660949707,26.315000534057617,26.75749969482422,26.204999923706055,26.752500534057617,163649200
2016-01-04,23.860578536987305,26.337499618530273,26.342500686645508,25.5,25.65250015258789,270597600
2016-01-05,23.262651443481445,25.677499771118164,26.462499618530273,25.602500915527344,26.4375,223164000
2016-01-06,22.80741310119629,25.174999237060547,25.592500686645508,24.967500686645508,25.139999389648438,273829600
2016-01-07,21.84483528137207,24.112499237060547,25.032499313354492,24.107500076293945,24.670000076293945,324377600
2016-01-08,21.960342407226562,24.239999771118164,24.77750015258789,24.190000534057617,24.637500762939453,283192000
2016-01-11,22.31593132019043,24.63249969482422,24.764999389648438,24.334999084472656,24.74250030517578,198957600
2016-01-12,22.639808654785156,24.989999771118164,25.172500610351562,24.709999084472656,25.137500762939453,196616800
2016-01-13,22.057723999023438,24.34749984741211,25.297500610351562,24.325000762939453,25.079999923706055,249758400
2016-01-14,22.540149688720703,24.8799991607666,25.1200008392334,23.934999465942383,24.489999771118164,252680400
2016-01-15,21.99884605407715,24.282499313354492,24.427499771118164,23.84000015258789,24.049999237060547,319335600
2016-01-19,21.89239501953125,24.165000915527344,24.662500381469727,23.875,24.602500915527344,212350800
2016-01-20,21.921842575073242,24.197500228881836,24.547500610351562,23.354999542236328,23.774999618530273,289337600
2016-01-21,21.81085968017578,24.075000762939453,24.469999313354492,23.735000610351562,24.264999389648438,208646000
2016-01-22,22.97048568725586,25.354999542236328,25.364999771118164,24.592500686645508,24.657499313354492,263202000
2016-01-25,22.522035598754883,24.860000610351562,25.38249969482422,24.802499771118164,25.3799991607666,207178000
2016-01-26,22.646608352661133,24.997499465942383,25.219999313354492,24.517499923706055,24.982500076293945,300308000
2016-01-27,21.1585750579834,23.354999542236328,24.157499313354492,23.334999084472656,24.010000228881836,533478800
2016-01-28,21.31032371520996,23.522499084472656,23.6299991607666,23.09749984741211,23.447500228881836,222715200
2016-01-29,22.046405792236328,24.334999084472656,24.334999084472656,23.587499618530273,23.697500228881836,257666000
2016-02-01,21.84030532836914,24.107500076293945,24.177499771118164,23.850000381469727,24.11750030517578,163774000
2016-02-02,21.398643493652344,23.6200008392334,24.010000228881836,23.56999969482422,23.854999542236328,149428800
2016-02-03,21.822179794311523,24.087499618530273,24.209999084472656,23.520000457763672,23.75,183857200
2016-02-04,21.99752426147461,24.149999618530273,24.332500457763672,23.797500610351562,23.96500015258789,185886800
2016-02-05,21.410009384155273,23.5049991607666,24.229999542236328,23.422500610351562,24.1299991607666,185672400
2016-02-08,21.635452270507812,23.752500534057617,23.924999237060547,23.260000228881836,23.282499313354492,216085600
2016-02-09,21.63089942932129,23.747499465942383,23.985000610351562,23.482500076293945,23.572500228881836,177324800
2016-02-10,21.466943740844727,23.5674991607666,24.087499618530273,23.524999618530273,23.979999542236328,169374400
